Date,Matchid,PlayerID,Team,TeamId,Opposition,Oppositionid,Venue,PositionId,Appearances,TimePlayed,Starts,SubstituteOn,SubstituteOff,Goals,FirstGoal,WinningGoal,ShotsOnTargetincgoals,ShotsOffTargetincwoodwork,BlockedShots,DirectFreekickOnTarget,DirectFreekickOffTarget,BlockedDirectFreekick,GoalsfromInsideBox,ShotsOnfromInsideBox,ShotsOfffromInsideBox,BlockedShotsfromInsideBox,GoalsfromOutsideBox,ShotsOnTargetOutsideBox,ShotsOffTargetOutsideBox,BlockedShotsOutsideBox,HeadedGoals,HeadedShotsOnTarget,HeadedShotsOffTarget,HeadedBlockedShots,LeftFootGoals,LeftFootShotsOnTarget,LeftFootShotsOffTarget,LeftFootBlockedShots,RightFootGoals,RightFootShotsOnTarget,RightFootShotsOffTarget,RightFootBlockedShots,GoalsOpenPlay,GoalsfromCorners,Goalsfrompenalties,AttemptsOpenPlayontarget,AttemptsfromCornersontarget,AttemptsfromDirectFreeKickontarget,AttemptsfromSetPlayontarget,AttemptsfromPenaltiesontarget,AttemptsOpenPlayofftarget,AttemptsfromCornersofftarget,AttemptsfromDirectFreeKickofftarget,AttemptsfromSetPlayofftarget,Goalsasasubstitute,TotalSuccessfulPassesAll,TotalUnsuccessfulPassesAll,Assists,KeyPasses,TotalSuccessfulPassesExclCrossesCorners,TotalUnsuccessfulPassesExclCrossesCorners,SuccessfulPassesOwnHalf,UnsuccessfulPassesOwnHalf,SuccessfulPassesOppositionHalf,UnsuccessfulPassesOppositionHalf,SuccessfulPassesDefensivethird,UnsuccessfulPassesDefensivethird,SuccessfulPassesMiddlethird,UnsuccessfulPassesMiddlethird,SuccessfulPassesFinalthird,UnsuccessfulPassesFinalthird,SuccessfulShortPasses,UnsuccessfulShortPasses,SuccessfulLongPasses,UnsuccessfulLongPasses,SuccessfulFlickOns,UnsuccessfulFlickOns,SuccessfulCrossesCorners
11/11/2018,1003287,119668,Al-Wahda,6847,Al-Hilal,1317,Home,4,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,5,0,0,22,5,8,1,14,4,4,1,15,3,3,1,19,4,3,1,0,0,0
22/02/2019,1003270,119668,Al-Wahda,6847,Ohod,9624,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,1,0,40,11,22,3,18,8,7,0,25,7,8,4,30,7,10,4,0,0,0
22/09/2018,1003127,119668,Al-Wahda,6847,Al-Raed,6773,Home,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,5,1,1,26,5,17,1,9,4,4,1,19,1,3,3,21,4,5,1,0,0,0
18/10/2018,1003146,119668,Al-Wahda,6847,Al-Feiha,10483,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,35,10,19,3,16,7,2,2,27,1,6,7,31,8,4,2,0,0,0
26/09/2018,1003130,119668,Al-Wahda,6847,Al-Ittihad,1316,Away,4,1,78,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,2,0,2,30,2,13,1,17,1,6,0,17,2,7,0,26,2,4,0,0,0,0
13/09/2018,1003112,119668,Al-Wahda,6847,Al-Fateh,6772,Away,4,1,90,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52,9,0,1,52,9,21,2,31,7,4,1,35,4,13,4,47,9,5,0,0,0,0
30/08/2018,1003238,119668,Al-Wahda,6847,Al-Hazm,6846,Away,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,8,0,0,62,8,30,0,32,8,10,0,41,2,11,6,60,5,2,3,0,0,0
04/02/2019,1003247,119668,Al-Wahda,6847,Al-Ittihad,1316,Home,4,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,10,0,0,40,10,17,3,23,7,6,0,26,6,8,4,36,8,4,2,0,0,0
09/02/2019,1003250,119668,Al-Wahda,6847,Al-Raed,6773,Away,4,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34,4,0,1,34,4,12,1,22,3,4,0,22,1,8,3,26,1,8,3,0,0,0
28/01/2019,1003106,119668,Al-Wahda,6847,Al-Hazm,6846,Home,4,1,90,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,48,9,0,0,48,9,12,1,36,8,2,0,33,4,13,5,45,8,3,1,0,1,0
10/01/2019,1003226,119668,Al-Wahda,6847,Al-Fateh,6772,Home,4,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,2,4,0,10,2,1,0,8,0,5,2,12,2,2,0,0,0,0
06/10/2018,1003143,119668,Al-Wahda,6847,Al-Quadisiya,6775,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,0,1,60,12,28,0,32,12,11,0,42,7,7,5,58,9,2,3,0,0,0
11/01/2019,1003230,152915,Ohod,9624,Al-Ahli,6770,Away,4,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,5,1,0,17,5,6,0,11,5,2,0,9,2,6,3,17,4,0,1,0,0,0
14/09/2018,1003118,152915,Ohod,9624,Al-Ahli,6770,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,0,1,14,2,9,0,5,2,4,0,9,1,1,1,14,2,0,0,0,0,1
30/08/2018,1003105,152915,Ohod,9624,Al-Nassr,6780,Home,4,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,12,3,7,2,5,1,3,0,7,2,2,1,10,3,2,0,0,0,0
30/12/2018,1003221,152915,Ohod,9624,Al-Raed,6773,Home,4,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,16,7,0,1,15,4,5,0,10,4,3,0,6,2,6,2,15,4,0,0,0,0,1
08/11/2018,1003170,152915,Ohod,9624,Al-Hazm,6846,Home,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,6,0,1,21,3,6,1,15,2,3,0,9,1,9,2,20,3,1,0,0,0,1
06/12/2018,1003195,152915,Ohod,9624,Al-Shabab,6774,Away,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0,0,29,9,10,4,19,5,4,3,16,3,9,3,29,8,0,1,0,0,0
26/10/2018,1003157,152915,Ohod,9624,Al-Wahda,6847,Home,2,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,24,7,0,0,24,5,11,1,13,4,6,0,8,1,10,4,24,4,0,1,0,0,0
21/09/2018,1003125,152915,Ohod,9624,Al-Faisaly,6777,Away,2,1,90,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,21,6,0,4,19,3,7,1,12,2,3,0,9,1,7,2,19,3,0,0,0,0,2
02/11/2018,1003164,152915,Ohod,9624,Al-Taawon,6778,Home,4,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,8,6,5,1,3,5,2,0,4,1,2,5,8,6,0,0,0,0,0
12/12/2018,1003187,152915,Ohod,9624,Al-Hilal,1317,Home,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,11,0,0,13,7,10,3,3,4,5,0,7,3,1,4,13,4,0,3,0,0,0
19/10/2018,1003150,152915,Ohod,9624,Al-Ittihad,1316,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,19,6,10,0,9,6,4,0,11,0,4,6,18,3,1,3,0,0,0
22/11/2018,1003176,152915,Ohod,9624,Al-Fateh,6772,Away,4,1,90,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,25,8,0,0,25,5,10,1,15,4,1,0,20,2,4,3,25,5,0,0,0,0,0
05/10/2018,1003141,152915,Ohod,9624,Al-Baten,9623,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,6,0,0,26,3,15,1,11,2,7,0,12,2,7,1,26,2,0,1,0,0,2
27/09/2018,1003131,152915,Ohod,9624,Al-Ittifaq,5680,Away,2,1,90,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,8,0,0,25,4,14,1,11,3,8,0,14,3,3,1,25,4,0,0,0,0,2
14/03/2019,1003289,110071,Al-Faisaly,6777,Al-Quadisiya,6775,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,9,0,1,26,9,15,2,11,7,6,2,16,1,4,6,21,5,5,4,0,0,0
10/01/2019,1003224,110071,Al-Faisaly,6777,Al-Nassr,6780,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,1,26,8,19,2,7,6,7,0,18,5,1,3,25,4,1,4,0,0,0
31/08/2018,1003110,110071,Al-Faisaly,6777,Al-Baten,9623,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,42,9,21,2,20,7,8,0,25,5,8,4,38,7,4,2,0,0,0
13/12/2018,1003201,110071,Al-Faisaly,6777,Al-Fateh,6772,Away,2,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,8,0,0,37,8,28,1,9,7,13,0,22,3,2,5,31,3,6,5,0,1,0
03/02/2019,1003242,110071,Al-Faisaly,6777,Al-Hazm,6846,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,9,0,1,27,9,17,1,10,8,11,0,14,4,2,5,22,4,5,5,0,1,0
05/10/2018,1003142,110071,Al-Faisaly,6777,Al-Ahli,6770,Away,2,1,64,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,11,0,1,23,11,10,4,13,7,6,2,11,4,6,5,22,6,1,5,0,0,0
14/09/2018,1003115,110071,Al-Faisaly,6777,Al-Nassr,6780,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,18,7,9,3,9,4,5,0,8,5,5,2,16,4,2,3,0,0,1
24/11/2018,1003179,110071,Al-Faisaly,6777,Al-Hilal,1317,Home,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
07/03/2019,1003281,110071,Al-Faisaly,6777,Al-Shabab,6774,Away,2,1,90,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,8,0,0,40,8,24,3,16,5,11,1,27,5,2,2,36,2,4,6,0,0,0
07/02/2019,1003253,110071,Al-Faisaly,6777,Ohod,9624,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,10,0,0,40,10,23,1,17,9,13,0,18,2,9,8,35,5,5,5,0,0,0
06/12/2018,1003194,110071,Al-Faisaly,6777,Al-Ittihad,1316,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,1,1,32,4,23,1,9,3,11,0,18,4,3,0,26,0,6,4,2,0,0
21/09/2018,1003125,110071,Al-Faisaly,6777,Ohod,9624,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,28,8,15,2,13,6,11,0,11,3,6,5,26,4,2,4,0,1,0
01/03/2019,1003273,110071,Al-Faisaly,6777,Al-Hilal,1317,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,11,0,0,31,11,22,3,9,8,14,0,16,6,1,5,28,3,3,8,0,0,0
27/09/2018,1003132,110071,Al-Faisaly,6777,Al-Hazm,6846,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,19,9,9,2,10,7,4,0,11,4,4,5,16,7,3,2,0,0,2
30/11/2018,1003188,110071,Al-Faisaly,6777,Al-Quadisiya,6775,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,32,16,28,5,4,11,14,3,17,6,1,7,31,7,1,9,0,0,0
28/01/2019,1003236,110071,Al-Faisaly,6777,Al-Baten,9623,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,41,9,29,1,12,8,13,0,25,3,3,6,38,4,3,5,0,1,0
22/11/2018,1003178,177640,Al-Baten,9623,Al-Wahda,6847,Away,6,1,90,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,40,13,0,5,37,10,7,0,30,10,2,0,21,2,14,8,37,9,0,1,0,0,3
01/12/2018,1003290,177640,Al-Baten,9623,Al-Raed,6773,Home,4,1,87,1,0,1,0,0,0,1,2,1,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,12,10,0,3,10,8,4,2,6,6,0,0,6,3,4,5,9,8,1,0,0,1,2
01/11/2018,1003161,177640,Al-Baten,9623,Al-Hazm,6846,Home,4,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,2,1,0,6,2,1,0,0,0,6,2,5,2,2,0,0,0,1
08/11/2018,1003168,177640,Al-Baten,9623,Al-Fateh,6772,Home,4,1,18,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,2,0,0,2,2,0,0,1,0,1,2,2,0,0,2,0,0,0
29/09/2018,1003246,177640,Al-Baten,9623,Al-Ahli,6770,Away,4,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,10,0,2,18,9,4,0,14,9,1,0,8,2,9,7,18,9,0,0,0,1,0
20/09/2018,1003124,177640,Al-Baten,9623,Al-Hilal,1317,Away,4,1,90,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,22,8,0,2,22,7,4,1,18,6,1,0,14,3,7,4,21,7,1,0,0,0,0
13/09/2018,1003228,177640,Al-Baten,9623,Al-Ittifaq,5680,Away,4,1,86,1,0,1,0,0,0,3,1,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,14,11,0,1,11,5,2,1,9,4,2,0,6,2,3,3,10,5,1,0,0,1,3
26/10/2018,1003156,177640,Al-Baten,9623,Al-Taawon,6778,Home,4,1,24,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,4,2,1,0,3,2,0,0,1,0,3,2,4,1,0,1,0,0,0
19/10/2018,1003147,177640,Al-Baten,9623,Al-Nassr,6780,Home,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,3,26,13,4,0,22,13,2,0,9,3,15,10,25,7,1,6,0,0,2
05/10/2018,1003141,177640,Al-Baten,9623,Ohod,9624,Away,4,1,90,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,8,0,3,12,6,1,1,11,5,0,0,4,2,8,4,11,5,1,1,0,0,2
31/08/2018,1003110,177640,Al-Baten,9623,Al-Faisaly,6777,Away,4,1,90,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,11,0,3,23,8,7,1,16,7,4,0,6,3,13,5,23,6,0,2,0,0,2
11/01/2019,1003113,119654,Al-Ittifaq,5680,Al-Baten,9623,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,0,0,44,13,34,5,10,8,11,0,32,9,1,4,41,7,3,6,0,0,0
06/11/2018,1003139,119654,Al-Ittifaq,5680,Al-Hilal,1317,Away,2,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,16,12,12,5,4,7,3,1,12,7,1,4,15,5,1,7,0,0,0
01/11/2018,1003163,119654,Al-Ittifaq,5680,Al-Faisaly,6777,Away,2,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,16,0,0,30,16,23,5,7,11,12,0,15,10,3,6,26,8,4,8,0,0,0
29/11/2018,1003288,119654,Al-Ittifaq,5680,Al-Shabab,6774,Away,2,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,8,0,0,16,8,11,4,5,4,2,4,14,4,0,0,9,6,7,2,0,0,0
08/03/2019,1003284,119654,Al-Ittifaq,5680,Al-Nassr,6780,Away,2,1,90,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,5,4,5,1,0,3,4,0,1,1,0,3,5,1,0,3,0,0,0
21/09/2018,1003123,119654,Al-Ittifaq,5680,Al-Feiha,10483,Home,2,1,90,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,39,9,0,0,39,9,28,5,11,4,15,0,22,7,2,2,31,4,8,5,0,0,0
21/12/2018,1003208,119654,Al-Ittifaq,5680,Al-Fateh,6772,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,0,0,48,14,26,3,22,11,8,1,34,8,6,5,41,10,7,4,0,0,0
11/11/2018,1003174,119654,Al-Ittifaq,5680,Al-Nassr,6780,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,27,10,19,2,8,8,7,2,19,6,1,2,25,7,2,3,0,0,0
13/12/2018,1003200,119654,Al-Ittifaq,5680,Al-Wahda,6847,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,1,0,35,9,28,3,7,6,13,0,20,6,2,3,32,5,3,4,0,0,0
27/09/2018,1003131,119654,Al-Ittifaq,5680,Ohod,9624,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,0,36,7,24,2,12,5,5,1,28,1,3,5,26,2,10,5,0,0,0
06/12/2018,1003192,119654,Al-Ittifaq,5680,Al-Quadisiya,6775,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,7,0,0,35,7,26,2,9,5,12,1,23,3,0,3,31,5,4,2,0,0,0
30/08/2018,1003104,119654,Al-Ittifaq,5680,Al-Raed,6773,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,26,1,18,0,8,1,10,0,14,0,2,1,21,0,5,1,0,0,0
29/01/2019,1003232,119654,Al-Ittifaq,5680,Al-Raed,6773,Away,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,0,0,23,9,21,4,2,5,9,1,14,7,0,1,23,5,0,4,0,0,0
20/10/2018,1003151,119654,Al-Ittifaq,5680,Al-Ahli,6770,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,13,9,9,3,4,6,5,2,6,3,2,4,11,3,2,6,0,0,0
03/02/2019,1003245,119654,Al-Ittifaq,5680,Ohod,9624,Away,2,1,76,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,0,53,9,37,6,16,3,15,4,34,3,4,2,48,6,5,3,0,0,0
08/02/2019,1003249,119654,Al-Ittifaq,5680,Al-Feiha,10483,Away,2,1,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,1,0,27,11,21,3,6,8,5,0,20,6,2,5,23,8,4,3,0,0,1
28/02/2019,1003180,119654,Al-Ittifaq,5680,Al-Taawon,6778,Away,2,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,16,6,13,2,3,4,6,1,8,3,2,2,13,2,3,4,0,0,0
13/09/2018,1003228,119654,Al-Ittifaq,5680,Al-Baten,9623,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,4,0,0,34,4,28,1,6,3,10,0,21,2,3,2,25,1,9,3,0,0,0
24/11/2018,1003272,119654,Al-Ittifaq,5680,Al-Taawon,6778,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,24,7,17,4,7,3,3,0,19,6,2,1,20,4,4,3,0,0,0
