"Player ID","Team","Position","Appearances","Starts","Substitute On","Substitute Off","Goals","Shots On Target ( inc goals )","Shots Off Target (inc woodwork)","Total Shots Attempted","Goals to Shots Ratio","Shooting Accuracy","Blocked Shots","Hit Woodwork","Penalties Taken","Penalty Goals","Penalties Saved","Penalties Off Target","Penalties Not Scored","Penalty Success Rate","Attempts from Direct Free-kick","Direct Free-kick Goals","Direct Free-kick On Target","Direct Free-kick Off Target","Goals to Direct Free-kick ratio","Direct Free-kick Accuracy","Blocked Direct Free-kick","Goals from Inside Box","Shots On from Inside Box","Shots Off from Inside Box","Shots from Inside Box","Goals to Shots ratio Inside Box","Shooting Accuracy Inside Box","% shots from Inside Box","% goals from Inside Box","Blocked Shots from Inside Box","Goals from Outside Box","Shots On Target Outside Box","Shots Off Target Outside Box","Shots from Outside Box","Goals to Shots ratio Outside Box","Shooting Accuracy Outside Box","% shots from Outside Box","% goals from Outside Box","Blocked Shots Outside Box","Headed Goals","Headed Shots On Target","Headed Shots Off Target","Headed Shots","Goals / Shots Ratio Headed","Shooting Accuracy Headed","Headed Blocked Shots","Left Foot Goals","Left Foot Shots On Target","Left Foot Shots Off Target","Left Foot Shots","Goals to Shots ratio Left Foot","Shooting Accuracy Left Foot","Left Foot Blocked Shots","Right Foot Goals","Right Foot Shots On Target","Right Foot Shots Off Target","Right Foot Shots","Goals to Shots ratio Right Foot","Shooting Accuracy Right Foot","Right Foot Blocked Shots","Other Goals","Other Shots On Target","Other Shots Off Target","Other Shots","Goals to Shots ratio Other","Shooting Accuracy Other","Other Blocked Shots","Shots Cleared off Line","Shots Cleared off Line Inside Area","Shots Cleared off Line Outside Area","Mishit Shots On Target","Mishit Shots On Target Inside Area","Mishit Shots On Target Outside Area","Shots On (Saved)","Own Goals Conceded","GK when Team forced Own Goal","Goals Open Play","Goals from Corners","Goals from Throws","Goals from Direct Free Kick","Goals from Set Play","Goals from penalties","Goals from Set Pieces %","Attempts Open Play","Attempts from Corners","Attempts from Throws","Attempts from Direct Free Kick","Attempts from Set Play","Attempts from Penalties","Attempts from Set Pieces %","Deflected Goals","Deflected Shots","Goals from diving Headers","Goals - Volleys","Goals as a substitute","Full Name","Goal from pass from FK","Fast Break Goals","Fast Break Attempts","Big Chances Scored","Big Chances On Target","Big Chances Off Target","Big Chances Blocked","Big Chances Fluffed","Big Chance Conversion %","Shots Blocked by Own Player","Second Assists","Preferred Foot","Shots From 20m"
109801.00,"Al-Ittihad","Goalkeeper",16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Fawaz Al-Qarni",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",0.00
195431.00,"Al-Wahda","Midfielder",15.00,15.00,0.00,2.00,1.00,1.00,2.00,3.00,0.33,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,3.00,0.33,0.33,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,3.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Fawaz Al-Sagourq",0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,"0",0.00
112552.00,"Al-Quadisiya","Defender",9.00,7.00,2.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Fawaz Fallatah",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
250793.00,"Al-Nassr","Forward",4.00,1.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Feras Al-Birakan",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",1.00
151548.00,"Al-Hazm","Midfielder",12.00,6.00,6.00,2.00,0.00,2.00,1.00,3.00,0.00,0.66,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,0.50,0.66,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.33,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Carlos Feraud",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",4.00
58888.00,"Al-Wahda","Forward",14.00,9.00,5.00,5.00,2.00,10.00,12.00,22.00,0.09,0.45,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,9.00,18.00,0.11,0.50,0.81,1.00,3.00,0.00,1.00,3.00,4.00,0.00,0.25,0.18,0.00,0.00,0.00,5.00,5.00,10.00,0.00,0.50,2.00,0.00,2.00,4.00,6.00,0.00,0.33,0.00,2.00,3.00,3.00,6.00,0.33,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,17.00,4.00,0.00,0.00,1.00,0.00,0.22,0.00,0.00,0.00,1.00,0.00,"Fernandão",0.00,0.00,1.00,2.00,4.00,2.00,0.00,0.00,0.33,0.00,0.00,"0",6.00
152200.00,"Al-Feiha","Forward",14.00,13.00,1.00,2.00,3.00,10.00,10.00,20.00,0.15,0.50,5.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,7.00,6.00,13.00,0.23,0.53,0.65,1.00,3.00,0.00,3.00,4.00,7.00,0.00,0.42,0.35,0.00,2.00,1.00,3.00,3.00,6.00,0.16,0.50,0.00,1.00,1.00,1.00,2.00,0.50,0.50,1.00,1.00,6.00,6.00,12.00,0.08,0.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.33,17.00,1.00,0.00,0.00,1.00,1.00,0.15,0.00,0.00,0.00,0.00,0.00,"Ronnie Fernández",0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,"0",10.00
470146.00,"Al-Ahli","Forward",1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Firas Al-Ghamdi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
228488.00,"Ohod","Midfielder",3.00,3.00,0.00,2.00,1.00,4.00,2.00,6.00,0.16,0.66,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.50,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.16,0.00,1.00,1.00,3.00,2.00,5.00,0.20,0.60,0.83,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,0.50,1.00,1.00,0.00,2.00,2.00,4.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,"Mohammed Fouzair",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",6.00
57185.00,"Al-Shabab","Defender",22.00,22.00,0.00,0.00,1.00,3.00,5.00,8.00,0.12,0.37,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,7.00,0.14,0.42,0.87,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.12,0.00,1.00,1.00,2.00,3.00,5.00,0.20,0.40,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,5.00,0.00,0.00,1.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,"Valerica Gaman",0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,"Right",3.00
119228.00,"Al-Ittihad","Forward",5.00,5.00,0.00,4.00,0.00,3.00,6.00,9.00,0.00,0.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,3.00,0.00,0.33,0.33,0.00,1.00,0.00,2.00,4.00,6.00,0.00,0.33,0.66,0.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,0.37,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,2.00,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,"Garry Rodrigues",0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,"Right",10.00
124181.00,"Al-Feiha","Defender",16.00,15.00,1.00,2.00,0.00,4.00,0.00,4.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Gegé",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"Right",0.00
40283.00,"Al-Hilal","Forward",4.00,1.00,3.00,1.00,3.00,5.00,3.00,8.00,0.37,0.62,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.50,0.00,3.00,3.00,1.00,4.00,0.75,0.75,0.50,1.00,0.00,0.00,2.00,2.00,4.00,0.00,0.50,0.50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,0.50,0.50,2.00,2.00,4.00,2.00,6.00,0.33,0.66,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,2.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,1.00,"Sebastian Giovinco",0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,1.00,1.00,"Right",9.00
61134.00,"Al-Nassr","Midfielder",24.00,24.00,0.00,5.00,7.00,22.00,15.00,37.00,0.18,0.59,14.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,6.00,17.00,8.00,25.00,0.24,0.68,0.67,0.85,7.00,1.00,5.00,7.00,12.00,0.08,0.41,0.32,0.14,7.00,0.00,2.00,1.00,3.00,0.00,0.66,0.00,1.00,3.00,5.00,8.00,0.12,0.37,2.00,5.00,16.00,9.00,25.00,0.20,0.64,12.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,3.00,3.00,0.00,0.16,1.00,1.00,0.00,0.00,0.00,"Giuliano",0.00,0.00,0.00,4.00,7.00,3.00,2.00,0.00,0.33,0.00,0.00,"Right",16.00
37998.00,"Al-Hilal","Forward",23.00,22.00,1.00,10.00,17.00,39.00,42.00,81.00,0.20,0.48,13.00,6.00,5.00,4.00,0.00,1.00,1.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,36.00,36.00,72.00,0.23,0.50,0.88,1.00,11.00,0.00,3.00,6.00,9.00,0.00,0.33,0.11,0.00,2.00,2.00,5.00,15.00,20.00,0.10,0.25,1.00,4.00,5.00,6.00,11.00,0.36,0.45,2.00,11.00,29.00,20.00,49.00,0.22,0.59,10.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,12.00,1.00,0.00,0.00,0.00,4.00,0.29,66.00,7.00,1.00,0.00,2.00,5.00,0.18,1.00,3.00,0.00,4.00,0.00,"Bafétimbi Gomis",0.00,0.00,2.00,11.00,14.00,5.00,0.00,0.00,0.57,0.00,0.00,"0",14.00
201918.00,"Al-Ittifaq","Midfielder",23.00,23.00,0.00,10.00,14.00,36.00,17.00,53.00,0.26,0.67,21.00,2.00,2.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,13.00,24.00,10.00,34.00,0.38,0.70,0.64,0.92,5.00,1.00,12.00,7.00,19.00,0.05,0.63,0.35,0.07,16.00,1.00,1.00,3.00,4.00,0.25,0.25,0.00,9.00,25.00,9.00,34.00,0.26,0.73,18.00,4.00,10.00,5.00,15.00,0.26,0.66,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,10.00,1.00,0.00,0.00,1.00,2.00,0.28,43.00,2.00,0.00,1.00,5.00,2.00,0.18,1.00,0.00,0.00,1.00,0.00,"Cristian Guanca",0.00,0.00,0.00,11.00,15.00,2.00,0.00,0.00,0.64,0.00,0.00,"Left",37.00
15739.00,"Al-Quadisiya","Forward",12.00,12.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Herve Guy",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0",2.00
56451.00,"Al-Feiha","Midfielder",9.00,4.00,5.00,1.00,1.00,5.00,8.00,13.00,0.07,0.38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.07,0.00,0.00,1.00,4.00,8.00,12.00,0.08,0.33,0.92,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,8.00,13.00,0.07,0.38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,2.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,1.00,"Jonathan Gómez",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",13.00
180274.00,"Al-Fateh","Forward",17.00,7.00,10.00,4.00,1.00,4.00,3.00,7.00,0.14,0.57,3.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.00,7.00,0.14,0.57,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,0.00,1.00,1.00,2.00,0.00,0.50,1.00,1.00,2.00,1.00,3.00,0.33,0.66,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,0.00,0.00,0.00,0.00,1.00,0.14,0.00,0.00,0.00,0.00,1.00,"Hamad Al-Juhaim",0.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,0.33,1.00,0.00,"0",1.00
149859.00,"Al-Nassr","Forward",20.00,19.00,1.00,9.00,21.00,41.00,21.00,62.00,0.33,0.66,13.00,2.00,5.00,5.00,0.00,0.00,0.00,1.00,4.00,1.00,3.00,1.00,0.25,0.75,1.00,20.00,35.00,16.00,51.00,0.39,0.68,0.82,0.95,8.00,1.00,6.00,5.00,11.00,0.09,0.54,0.17,0.04,5.00,5.00,8.00,8.00,16.00,0.31,0.50,1.00,4.00,10.00,4.00,14.00,0.28,0.71,4.00,12.00,23.00,8.00,31.00,0.38,0.74,8.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,12.00,2.00,0.00,1.00,1.00,5.00,0.42,42.00,6.00,0.00,4.00,5.00,5.00,0.32,0.00,4.00,0.00,2.00,0.00,"Abderazak Hamdallah",0.00,1.00,1.00,15.00,19.00,6.00,1.00,0.00,0.57,1.00,0.00,"Right",19.00
197815.00,"Al-Taawon","Defender",6.00,3.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Hamdan Al Ruwaili",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",1.00
248603.00,"Al-Faisaly","Defender",21.00,20.00,1.00,3.00,2.00,6.00,6.00,12.00,0.16,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,4.00,9.00,0.22,0.55,0.75,1.00,0.00,0.00,1.00,2.00,3.00,0.00,0.33,0.25,0.00,0.00,1.00,2.00,1.00,3.00,0.33,0.66,0.00,1.00,4.00,4.00,8.00,0.12,0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.50,7.00,3.00,0.00,0.00,2.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,"Hamdan Al Shamrani",0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.33,0.00,1.00,"0",3.00
177809.00,"Al-Nassr","Defender",10.00,10.00,0.00,0.00,1.00,2.00,2.00,4.00,0.25,0.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,4.00,0.25,0.50,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,0.50,0.50,1.00,0.00,1.00,1.00,2.00,0.00,0.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,"Hamed Al-Mansour",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Left",8.00
441306.00,"Al-Ittifaq","Midfielder",2.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Hamed Alghamdi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",2.00
464033.00,"Al-Hazm","Midfielder",9.00,2.00,7.00,1.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Hamed Taleb",0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
454757.00,"Al-Raed","Midfielder",23.00,22.00,1.00,11.00,4.00,15.00,10.00,25.00,0.16,0.60,16.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,13.00,8.00,21.00,0.19,0.61,0.84,1.00,11.00,0.00,2.00,2.00,4.00,0.00,0.50,0.16,0.00,5.00,1.00,2.00,0.00,2.00,0.50,1.00,1.00,0.00,2.00,2.00,4.00,0.00,0.50,4.00,3.00,11.00,8.00,19.00,0.15,0.57,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.25,21.00,3.00,0.00,0.00,1.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,"Ahmed Hammoudan",0.00,0.00,1.00,3.00,4.00,0.00,0.00,0.00,0.75,0.00,0.00,"Right",11.00
