"Player ID","Team","Position","Total Passes ( All )","Total Successful Passes ( All )","Total Unsuccessful Passes ( All )","Passing Accuracy ( All )","Assists","Key Passes","Total Passes ( Excl Crosses & Corners )","Total Successful Passes ( Excl Crosses & Corners )","Total Unsuccessful Passes ( Excl Crosses & Corners )","Passing Accuracy ( Excl Crosses & Corners )","Passes Attempted Own Half","Successful Passes Own Half","Unsuccessful Passes Own Half","Accuracy Own Half","Passes Attempted Opposition Half","Successful Passes Opposition Half","Unsuccessful Passes Opposition Half","Passing Accuracy Opposition Half","% Passes Own Half","% Passes Opposition Half","Passes Attempted Defensive third","Successful Passes Defensive third","Unsuccessful Passes Defensive third","Passing Accuracy Defensive third","Passes Attempted Middle third","Successful Passes Middle third","Unsuccessful Passes Middle third","Passing Accuracy Middle third","Passes Attempted Final third","Successful Passes Final third","Unsuccessful Passes Final third","Passing Accuracy Final third","% Passes in Defensive third","% Passes in Middle third","% Passes in Attacking third","Short Passes Attempted","Successful Short Passes","Unsuccessful Short Passes","Short Pass Accuracy","Long Passes Attempted","Successful Long Passes","Unsuccessful Long Passes","Long Pass Accuracy","% Passes Short","% Passes Long","Total Flick-Ons","Successful Flick-Ons","Unsuccessful Flick-Ons","Flick-on Success Rate","Crosses & Corners Attempted","Successful Crosses & Corners","Unsuccessful Crosses & Corners","Crosses & Corners Accuracy","Crosses Attempted","Successful Crosses","Unsuccessful Crosses","Cross Completion Rate","Corners Taken (incl short corners)","Corners Conceded","Corners into Box","Successful Corners into Box","Unsuccessful Corners into Box","Corners into Box Accuracy","Short Corners","Throw Ins taken","Throw Ins to Own Player","Throw Ins to Opposition Player","Throw In Success Rate","Short Throw Ins","Long Throw Ins","Throw Ins Conceded","Dribbles Attempted","Successful Dribbles","Unsuccessful Dribbles","Dribble Success Rate","Dribbles and Runs Attempted","Successful Dribbles & Runs","Unsuccessful Dribbles & Runs","Dribble & Run Success Rate","Runs Attempted","Total Crosses & Corners (Left)","Successful Crosses & Corners (Left)","Unsuccessful Crosses & Corners (Left)","Crosses & Corners accuracy (Left)","Total Crosses (Left)","Successful Crosses (Left)","Unsuccessful Crosses (Left)","Crosses accuracy (Left)","Total Corners (Left)","Successful Corners (Left)","Unsuccessful Corners (Left)","Corners accuracy (Left)","Total Crosses & Corners (Right)","Successful Crosses & Corners (Right)","Unsuccessful Crosses & Corners (Right)","Crosses & Corners accuracy (Right)","Total Crosses (Right)","Successful Crosses (Right)","Unsuccessful Crosses (Right)","Crosses accuracy (Right)","Total Corners (Right)","Successful Corners (Right)","Unsuccessful Corners (Right)","Corners accuracy (Right)","Long Passes Attempted (Own Half)","Long Passes Attempted (Opp Half)","Long Passes Successful (Own Half)","Long Passes Successful (Opp Half)","Short Passes Attempted (Own Half)","Short Passes Attempted (Opp Half)","Short Passes Successful (Own Half)","Short Passes Successful (Opp Half)","Full Name","Intentional Assist","Long Balls","Successful Long Balls","Unsuccessful Long Balls","Long Ball Accuracy %","Successful Lay-Offs","Unsuccessful Lay-Offs","Through Ball","Crosses & Corners in the Air","Successful Crosses & Corners in the air","Unsuccessful Crosses & Corners in the air","Crossing accuracy","Crosses in the Air","Successful crosses in the air","Unsuccessful crosses in the air","Field134","Open Play Crosses","Successful open play crosses","Unsuccessful open play crosses","Open Play Cross %","Touches","Goal Assist (Corner)","Goal Assist (Free Kick)","Goal Assist (Throw In)","Goal Assist (Goal Kick)","Goal Assist (Set Piece)","Key Corner","Key Free Kick","Key Throw In","Key Goal Kick","Key Set Pieces","Chances Created","Chances created open play","Touches own half","Touches opposition half","Assists as Sub","Passes Received","Deep Crosses","Attacking Crosses","Touches in Opp Box","Big Chance Assist","Big Chance Created","Big Chance Converted %","Assist Dead Ball","Assist at Set Piece","Intentional Assists","Intentional Chances Created","Intentional Chances Created Open Play","Passes into Opp","Passes Switching Flank","Dribbles Own Half","Dribbles Opp Half","Pass Forward Own","Pass Backward Own","Pass Diagonal Own","Pass Forward Opp","Pass Backward Opp","Pass Diagonal Opp","Open Play Passes","Open Play Passes Success","Open Play Pass Accuracy","Fantasy Assist Pass Lost","Fantasy Assist Blocked Shot","Fantasy Assist Attempt Saved","Fantasy Assist Post","Fantasy Assist Free Kick Won","Fantasy Assist Handball Won","Fantasy Assist Own Goal","Fantasy Assist Penalty Won","DFL Assists","Possession Lost","Touches in Own Box"
447391.00,"Al-Fateh","Defender",441.00,298.00,143.00,0.67,0.00,2.00,440.00,297.00,143.00,0.67,262.00,212.00,50.00,0.80,178.00,85.00,93.00,0.47,0.59,0.40,132.00,114.00,18.00,0.86,195.00,138.00,57.00,0.70,113.00,45.00,68.00,0.39,0.30,0.44,0.25,291.00,238.00,53.00,0.81,149.00,59.00,90.00,0.39,0.66,0.33,2.00,1.00,1.00,0.50,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2.00,2.00,0.00,1.00,2.00,2.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,32.00,117.00,16.00,43.00,230.00,61.00,196.00,42.00,"Mohamed Naamani",0.00,74.00,22.00,52.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,611.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,555.00,56.00,0.00,249.00,1.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,78.00,12.00,2.00,0.00,91.00,13.00,158.00,144.00,1.00,33.00,402.00,272.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.00,129.00
209308.00,"Al-Nassr","Defender",31.00,26.00,5.00,0.83,0.00,0.00,31.00,26.00,5.00,0.83,20.00,17.00,3.00,0.85,11.00,9.00,2.00,0.81,0.64,0.35,8.00,7.00,1.00,0.87,22.00,18.00,4.00,0.81,1.00,1.00,0.00,1.00,0.25,0.70,0.03,29.00,25.00,4.00,0.86,2.00,1.00,1.00,0.50,0.93,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,20.00,9.00,17.00,8.00,"Naif Almas",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,3.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,8.00,0.00,12.00,7.00,0.00,4.00,30.00,26.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00
83689.00,"Ohod","Midfielder",32.00,19.00,13.00,0.59,0.00,1.00,31.00,19.00,12.00,0.61,8.00,6.00,2.00,0.75,23.00,13.00,10.00,0.56,0.25,0.74,4.00,3.00,1.00,0.75,8.00,6.00,2.00,0.75,19.00,10.00,9.00,0.52,0.12,0.25,0.61,28.00,18.00,10.00,0.64,3.00,1.00,2.00,0.33,0.90,0.09,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,6.00,22.00,6.00,12.00,"Naif Hazazi",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,12.00,41.00,0.00,35.00,1.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,2.00,7.00,5.00,11.00,30.00,18.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,2.00
197678.00,"Al-Quadisiya","Midfielder",516.00,425.00,91.00,0.82,1.00,5.00,512.00,424.00,88.00,0.82,219.00,196.00,23.00,0.89,293.00,228.00,65.00,0.77,0.42,0.57,85.00,75.00,10.00,0.88,304.00,266.00,38.00,0.87,123.00,83.00,40.00,0.67,0.16,0.59,0.24,467.00,407.00,60.00,0.87,45.00,17.00,28.00,0.37,0.91,0.08,6.00,2.00,4.00,0.33,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,,3.00,1.00,2.00,0.33,3.00,1.00,2.00,0.33,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,13.00,32.00,10.00,7.00,206.00,261.00,186.00,221.00,"Naif Hazzazi",1.00,20.00,3.00,17.00,0.15,4.00,1.00,0.00,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,4.00,1.00,3.00,0.25,617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,327.00,290.00,0.00,380.00,3.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,4.00,3.00,57.00,3.00,1.00,1.00,40.00,54.00,125.00,128.00,15.00,150.00,501.00,415.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,107.00,16.00
168093.00,"Al-Feiha","Midfielder",78.00,69.00,9.00,0.88,0.00,1.00,77.00,69.00,8.00,0.89,32.00,30.00,2.00,0.93,45.00,39.00,6.00,0.86,0.41,0.58,10.00,10.00,0.00,1.00,53.00,47.00,6.00,0.88,14.00,12.00,2.00,0.85,0.12,0.68,0.18,70.00,65.00,5.00,0.92,7.00,4.00,3.00,0.57,0.90,0.09,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,3.00,1.00,28.00,42.00,27.00,38.00,"Naldo",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,51.00,50.00,0.00,64.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00,0.00,1.00,8.00,23.00,13.00,1.00,31.00,76.00,69.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,6.00
444492.00,"Al-Quadisiya","Defender",5.00,4.00,1.00,0.80,0.00,0.00,3.00,3.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,2.00,0.00,1.00,0.33,0.66,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.33,0.00,0.66,3.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,"Nasser Al Khalifa",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,1.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
476248.00,"Al-Taawon","Midfielder",8.00,6.00,2.00,0.75,0.00,1.00,7.00,6.00,1.00,0.85,1.00,1.00,0.00,1.00,6.00,5.00,1.00,0.83,0.14,0.85,0.00,0.00,0.00,0.00,3.00,3.00,0.00,1.00,4.00,3.00,1.00,0.75,0.00,0.42,0.57,6.00,5.00,1.00,0.83,1.00,1.00,0.00,1.00,0.85,0.14,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,5.00,1.00,4.00,"Nasser Al-Daajani",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,8.00,0.00,6.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,1.00,2.00,7.00,6.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
431032.00,"Al-Hilal","Midfielder",268.00,224.00,44.00,0.83,0.00,5.00,259.00,224.00,35.00,0.86,116.00,108.00,8.00,0.93,143.00,116.00,27.00,0.81,0.44,0.55,38.00,37.00,1.00,0.97,166.00,148.00,18.00,0.89,55.00,39.00,16.00,0.70,0.14,0.64,0.21,241.00,213.00,28.00,0.88,18.00,11.00,7.00,0.61,0.93,0.06,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,7.00,0.00,7.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,4.00,2.00,2.00,0.50,4.00,2.00,2.00,0.50,,8.00,0.00,8.00,0.00,7.00,0.00,7.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,7.00,11.00,5.00,6.00,109.00,132.00,103.00,110.00,"Nasser Al-Dawsari",0.00,4.00,1.00,3.00,0.25,3.00,0.00,1.00,8.00,0.00,8.00,0.00,6.00,0.00,6.00,0.00,7.00,0.00,7.00,0.00,333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,151.00,182.00,0.00,235.00,1.00,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,3.00,1.00,3.00,13.00,32.00,71.00,50.00,13.00,80.00,258.00,224.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,8.00
36611.00,"Al-Shabab","Forward",312.00,193.00,119.00,0.61,4.00,16.00,303.00,193.00,110.00,0.63,64.00,53.00,11.00,0.82,239.00,140.00,99.00,0.58,0.21,0.78,15.00,12.00,3.00,0.80,107.00,84.00,23.00,0.78,181.00,97.00,84.00,0.53,0.04,0.35,0.59,282.00,181.00,101.00,0.64,21.00,12.00,9.00,0.57,0.93,0.06,15.00,4.00,11.00,0.26,9.00,0.00,9.00,0.00,8.00,0.00,8.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,2.00,9.00,8.00,1.00,0.88,9.00,0.00,,25.00,11.00,14.00,0.44,25.00,11.00,14.00,0.44,,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,4.00,0.00,4.00,0.00,1.00,0.00,1.00,0.00,8.00,13.00,6.00,6.00,56.00,226.00,47.00,134.00,"Nassir Al-Shamrani",4.00,1.00,1.00,0.00,1.00,6.00,1.00,1.00,8.00,0.00,8.00,0.00,7.00,0.00,7.00,0.00,8.00,0.00,8.00,0.00,489.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,20.00,19.00,85.00,404.00,0.00,288.00,2.00,6.00,89.00,1.00,3.00,0.33,0.00,1.00,4.00,11.00,9.00,7.00,3.00,1.00,24.00,7.00,35.00,22.00,102.00,32.00,105.00,277.00,167.00,0.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,191.00,4.00
106244.00,"Al-Hilal","Midfielder",177.00,137.00,40.00,0.77,1.00,6.00,157.00,131.00,26.00,0.83,42.00,40.00,2.00,0.95,115.00,91.00,24.00,0.79,0.26,0.73,16.00,16.00,0.00,1.00,74.00,66.00,8.00,0.89,67.00,49.00,18.00,0.73,0.10,0.47,0.42,148.00,125.00,23.00,0.84,9.00,6.00,3.00,0.66,0.94,0.05,2.00,0.00,2.00,0.00,20.00,6.00,14.00,0.30,10.00,3.00,7.00,0.30,11.00,0.00,10.00,3.00,7.00,0.30,1.00,1.00,1.00,0.00,1.00,1.00,0.00,,11.00,4.00,7.00,0.36,11.00,4.00,7.00,0.36,,9.00,3.00,6.00,0.33,9.00,3.00,6.00,0.33,0.00,0.00,0.00,0.00,9.00,2.00,7.00,0.22,1.00,0.00,1.00,0.00,8.00,2.00,6.00,0.25,0.00,9.00,0.00,6.00,42.00,106.00,40.00,85.00,"Nawaf Al Abid",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.00,5.00,12.00,0.29,9.00,3.00,6.00,0.33,9.00,3.00,6.00,0.33,245.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,7.00,6.00,58.00,187.00,1.00,167.00,7.00,3.00,11.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.00,8.00,3.00,0.00,11.00,5.00,12.00,25.00,41.00,22.00,52.00,153.00,127.00,0.83,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,68.00,1.00
442625.00,"Al-Nassr","Midfielder",41.00,34.00,7.00,0.82,0.00,0.00,41.00,34.00,7.00,0.82,10.00,9.00,1.00,0.90,31.00,25.00,6.00,0.80,0.24,0.75,2.00,2.00,0.00,1.00,25.00,21.00,4.00,0.84,14.00,11.00,3.00,0.78,0.04,0.60,0.34,39.00,33.00,6.00,0.84,2.00,1.00,1.00,0.50,0.95,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,3.00,1.00,2.00,0.33,3.00,1.00,2.00,0.33,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,10.00,29.00,9.00,24.00,"Nawaf Al-Farshan",0.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,40.00,0.00,35.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,2.00,2.00,4.00,4.00,11.00,6.00,14.00,41.00,34.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00
466210.00,"Al-Shabab","Midfielder",22.00,15.00,7.00,0.68,0.00,3.00,20.00,14.00,6.00,0.70,2.00,1.00,1.00,0.50,18.00,13.00,5.00,0.72,0.10,0.90,0.00,0.00,0.00,0.00,3.00,1.00,2.00,0.33,17.00,13.00,4.00,0.76,0.00,0.15,0.85,20.00,14.00,6.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,18.00,1.00,13.00,"Nawaf Al-Habshi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,2.00,1.00,1.00,0.50,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,34.00,0.00,24.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,5.00,4.00,9.00,20.00,14.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00
130042.00,"Al-Feiha","Defender",484.00,333.00,151.00,0.68,0.00,5.00,479.00,333.00,146.00,0.69,236.00,187.00,49.00,0.79,243.00,146.00,97.00,0.59,0.49,0.50,96.00,75.00,21.00,0.78,282.00,206.00,76.00,0.73,101.00,52.00,49.00,0.51,0.20,0.58,0.21,354.00,290.00,64.00,0.81,125.00,43.00,82.00,0.34,0.73,0.26,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,21.00,18.00,3.00,0.85,16.00,5.00,,3.00,1.00,2.00,0.33,3.00,1.00,2.00,0.33,,5.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,95.00,7.00,36.00,206.00,148.00,180.00,110.00,"Nawaf Al-Sabhi",0.00,49.00,6.00,43.00,0.12,0.00,0.00,1.00,4.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,5.00,0.00,5.00,0.00,702.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,552.00,150.00,0.00,332.00,5.00,0.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,88.00,10.00,2.00,1.00,112.00,15.00,108.00,178.00,2.00,63.00,455.00,320.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,91.00
191731.00,"Al-Taawon","Defender",99.00,69.00,30.00,0.69,1.00,6.00,90.00,67.00,23.00,0.74,37.00,23.00,14.00,0.62,53.00,44.00,9.00,0.83,0.41,0.58,12.00,8.00,4.00,0.66,45.00,29.00,16.00,0.64,33.00,30.00,3.00,0.90,0.13,0.50,0.36,75.00,59.00,16.00,0.78,15.00,8.00,7.00,0.53,0.83,0.16,0.00,0.00,0.00,0.00,9.00,2.00,7.00,0.22,8.00,1.00,7.00,0.12,1.00,1.00,1.00,1.00,0.00,1.00,0.00,28.00,22.00,6.00,0.78,21.00,7.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,7.00,1.00,6.00,0.14,7.00,1.00,6.00,0.14,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.50,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,5.00,10.00,2.00,6.00,32.00,43.00,21.00,38.00,"Nayef Al-Mosa",1.00,5.00,2.00,3.00,0.40,0.00,0.00,0.00,9.00,2.00,7.00,0.22,8.00,1.00,7.00,0.12,7.00,1.00,6.00,0.14,166.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,7.00,6.00,90.00,76.00,0.00,68.00,3.00,5.00,3.00,1.00,2.00,0.50,0.00,0.00,1.00,5.00,4.00,10.00,0.00,0.00,0.00,17.00,4.00,16.00,37.00,1.00,15.00,88.00,65.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,43.00,4.00
431035.00,"Al-Feiha","Midfielder",7.00,5.00,2.00,0.71,0.00,0.00,7.00,5.00,2.00,0.71,5.00,3.00,2.00,0.60,2.00,2.00,0.00,1.00,0.71,0.28,1.00,1.00,0.00,1.00,6.00,4.00,2.00,0.66,0.00,0.00,0.00,0.00,0.14,0.85,0.00,7.00,5.00,2.00,0.71,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,3.00,2.00,"Nayef Kariri",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,1.00,0.00,1.00,7.00,5.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
